Frequency (in um-1),Absorption
0.4653957126347933,0.9292606430515128
0.46570184367418466,0.9186795750952133
0.4660079747135761,0.8910731819511494
0.4663141057529675,0.849596788618702
0.4666202367923589,0.7946568390347327
0.46692636783175034,0.7277897680284522
0.4672324988711417,0.6516187599786198
0.46753862991053313,0.5696125825840626
0.46784476094992455,0.4856931476311535
0.468150891989316,0.40378784065463785
0.4684570230287074,0.32743360637312763
0.4687631540680988,0.2595098590055065
0.46906928510749024,0.19909213454218108
0.4693754161468816,0.15420862398716134
0.46968154718627303,0.1218487497259144
0.46998767822566445,0.1021867734390646
0.4702938092650559,0.09507550314377634
0.4705999403044473,0.100159473504467
0.47090607134383866,0.11694899593739011
0.4712122023832301,0.14485464780907703
0.4715183334226215,0.18318737870410332
0.4718244644620129,0.23113057327553452
0.47213059550140435,0.28769401990452353
0.4724367265407957,0.3484622483193499
0.47274285758018714,0.4182484402108102
0.47304898861957856,0.49232927350702993
0.47335511965897,0.5686296038145967
0.4736612506983614,0.6448143415780307
0.47396738173775277,0.7183983877659369
0.4742735127771442,0.7869069887967516
0.4745796438165356,0.8480663844167862
0.47488577485592703,0.8999930992001228
0.47519190589531846,0.9413464273977847
0.4754980369347099,0.9715567882115219
0.47580416797410124,0.9902604904860314
0.47611029901349267,0.9980223017854708
0.4764164300528841,0.9958007934758406
0.4767225610922755,0.9848628928447988
0.47702869213166693,0.9666341663035438
0.47733482317105835,0.9425695858068994
0.4776409542104497,0.9140555633224441
0.47794708524984114,0.8823455154450596
0.47825321628923256,0.8485253753852143
0.478559347328624,0.8135025469606177
0.4788654783680154,0.7732115897935873
0.4791716094074068,0.7374949152225537
0.4794777404467982,0.7023952111047338
0.4797838714861896,0.668229564431894
0.48009000252558104,0.6352184971819134
0.48039613356497246,0.6035056993938063
0.4807022646043638,0.5731750140457571
0.48100839564375525,0.5442646050154845
0.48131452668314667,0.5167784934319432
0.4816206577225381,0.4906957706281692
0.4819267887619295,0.46597783644015567
0.4822329198013209,0.4370839719731677
0.4825390508407123,0.41505940593463453
0.4828451818801037,0.3942378423406928
0.48315131291949515,0.3745514298628007
0.48345744395888657,0.35593231955933663
0.483763574998278,0.33831386214046855
0.4840697060376694,0.3216314295405877
0.4843758370770608,0.30582295428316864
0.4846819681164522,0.2908292592261028
0.4849880991558436,0.27659423372120606
0.48529423019523504,0.26145219059279445
0.48560036123462647,0.24864016852915916
0.48590649227401783,0.23643630993495288
0.48621262331340925,0.22479667912052767
0.4865187543528007,0.21368021908758236
0.4868248853921921,0.2030486286317039
0.4871310164315835,0.1928662467312135
0.4874371474709749,0.18309995397713263
0.4877432785103663,0.173719100997724
0.48804940954975773,0.16469547519482794
0.48835554058914915,0.15600332006054893
0.4886616716285406,0.14667330145356255
0.48896780266793194,0.1386252322526856
0.48927393370732336,0.13084667476868506
0.4895800647467148,0.12332395876625664
0.4898861957861062,0.11604815065147277
0.4901923268254976,0.1090170908165373
0.49049845786488905,0.10223975080706511
0.4908045889042804,0.09574854065307951
0.49111071994367184,0.08964030967096931
0.49141685098306326,0.08424443187369315
0.4917229820224547,0.08056286658209472
0.4920291130618461,0.08992257791018328
0.4923352441012375,0.14821506950781554
0.4926413751406289,0.1177496288665967
0.4929475061800203,0.0974011138266006
0.49325363721941173,0.09316843424105099
0.49355976825880316,0.09743402739467441
0.4938658992981946,0.10997637641442652
0.49417203033758594,0.13351064475761706
0.49447816137697737,0.17325677817473692
0.4947842924163688,0.2374106156912201
0.4950904234557602,0.33601428137538053
0.49539655449515163,0.48082238867413046
0.495702685534543,0.6651703190446966
0.4960088165739344,0.8462123769219366
0.49631494761332584,0.9532473441517566
0.49662107865271726,0.9520142820504333
0.4969272096921087,0.8740656714388165
0.49723334073150005,0.7692952134637039
0.4975394717708915,0.6681711286793665
0.4978456028102829,0.5815337908644145
0.4981517338496743,0.51053447449552
0.49845786488906574,0.4477848300257291
0.49876399592845716,0.4013610190182373
0.4990701269678486,0.3634600626445591
0.49937625800723995,0.33216473237376887
0.49968238904663137,0.3060149105026465
0.4999885200860228,0.2839099170815084
0.5002946511254142,0.2650191465003156
0.5006007821648056,0.24871161811087292
0.500906913204197,0.2345035510141707
0.5012130442435885,0.22202017758149106
0.5015191752829798,0.2096678318085481
0.5018253063223712,0.1998660525792275
0.5021314373617627,0.19107374655573073
0.502437568401154,0.18314165852959793
0.5027436994405455,0.17594828234826204
0.5030498304799369,0.16939384603072188
0.5033559615193284,0.16339575846482504
0.5036620925587197,0.15788512977510058
0.5039682235981111,0.15280408773444906
0.5042743546375026,0.14810368983270267
0.504580485676894,0.14374228508581863
0.5048866167162853,0.13881492026983172
0.5051927477556768,0.13505166436062804
0.5054988787950682,0.1315332140988974
0.5058050098344596,0.12823658344598146
0.506111140873851,0.12514169412446693
0.5064172719132425,0.12223093105142396
0.5067234029526339,0.11948877634118375
0.5070295339920252,0.11690150630327759
0.5073356650314167,0.11445693925724182
0.5076417960708081,0.11214422457811857
0.5079479271101994,0.10995366538078102
0.5082540581495909,0.10720345138226059
0.5085601891889823,0.1052442331057059
0.5088663202283737,0.10338305646308224
0.5091724512677651,0.10161358450282293
0.5094785823071566,0.09993007443008257
0.509784713346548,0.09832730954729194
0.5100908443859393,0.09680054042589786
0.5103969754253308,0.09534543388813062
0.5107031064647222,0.0939580286207419
0.5110092375041136,0.09263469644122597
0.511315368543505,0.09079285437706755
0.5116214995828965,0.08959590586681808
0.5119276306222879,0.08845349874716851
0.5122337616616792,0.08736305197598837
0.5125398927010707,0.08632218322242674
0.5128460237404621,0.08532869085531615
0.5131521547798534,0.08438053794422185
0.5134582858192449,0.08347583801903562
0.5137644168586363,0.08261284237013591
0.5140705478980278,0.08178992870199725
0.5143766789374191,0.08100559097891104
0.5146828099768106,0.07976685019162917
0.514988941016202,0.07906042607511414
0.5152950720555933,0.0783884681909764
0.5156012030949848,0.07774986008286276
0.5159073341343762,0.07714356396317236
0.5162134651737676,0.07656861538323527
0.516519596213159,0.07602411842916737
0.5168257272525504,0.07550924139109491
0.5171318582919419,0.07502321285982046
0.5174379893313332,0.07456531821081279
0.5177441203707247,0.07413489644046835
0.5180502514101161,0.07327969877506657
0.5183563824495074,0.07290538860848643
0.5186625134888989,0.07255671379710495
0.5189686445282903,0.07223320551415367
0.5192747755676818,0.0719344368482057
0.5195809066070731,0.07166002124070894
0.5198870376464646,0.07140961112858134
0.520193168685856,0.07118289678130438
0.5204992997252473,0.07097960532405835
0.5208054307646388,0.07079949994012454
0.5211115618040302,0.07091610226975245
0.5214176928434215,0.0707807933193989
0.521723823882813,0.07066825115347199
0.5220299549222044,0.07057837777592744
0.5223360859615959,0.07051110994063294
0.5226422170009872,0.0704664193839985
0.5229483480403787,0.0704443132386564
0.5232544790797701,0.07044483463565425
0.5235606101191614,0.07046806350473304
0.5238667411585529,0.07051411758457138
0.5241728721979443,0.07058315365749473
0.5244790032373358,0.07027338212230112
0.5247851342767271,0.07038924896157848
0.5250912653161185,0.07052870385545297
0.52539739635551,0.07069207687882915
0.5257035273949013,0.0708797472469089
0.5260096584342928,0.07109214638467141
0.5263157894736842,0.07132976142761757
