Frequency (in um-1),Absorption
0.7559186305860854,0.17751186890053247
0.7575309703598205,0.18016167879254832
0.7591433101335555,0.19011040110547373
0.7607556499072905,0.20688553007416133
0.7623679896810255,0.23542202066711543
0.7639803294547605,0.2885894001122009
0.7655926692284954,0.39954638365032946
0.7672050090022304,0.6433283083792538
0.7688173487759654,0.9752663194625194
0.7704296885497004,0.8459225774439928
0.7720420283234354,0.550388430948218
0.7736543680971704,0.392061859022466
0.7752667078709053,0.31478203753870604
0.7768790476446403,0.27371466256180554
0.7784913874183753,0.24983448610942155
0.7801037271921103,0.23488336535883245
0.7817160669658453,0.22494307846900682
0.7833284067395803,0.21798703386885973
0.7849407465133152,0.2128870696447492
0.7865530862870502,0.20897566097845713
0.7881654260607852,0.20583749441936924
0.7897777658345202,0.2032033938092316
0.7913901056082552,0.2008931827832095
0.7930024453819902,0.19878339272312442
0.7946147851557251,0.19678826078613731
0.7962271249294601,0.19484817152928227
0.7978394647031951,0.19292244628413102
0.7994518044769301,0.19098477918890783
0.8010641442506651,0.18902036149050752
0.8026764840244001,0.18702415290249833
0.804288823798135,0.18500001069300734
0.80590116357187,0.18296055850501722
0.807513503345605,0.18092781900391244
0.80912584311934,0.17893478787617723
0.810738182893075,0.17702833837356935
0.81235052266681,0.17527419028282482
0.8139628624405449,0.17376529767767113
0.8155752022142799,0.17263620709543084
0.8171875419880149,0.1720883967310917
0.8187998817617499,0.17243702148331935
0.8204122215354849,0.17420254580665326
0.8220245613092199,0.17830659219604836
0.8236369010829548,0.18653098311568408
0.8252492408566898,0.20212776903448215
0.8268615806304248,0.23239904145640697
0.8284739204041598,0.29843412298666
0.8300862601778948,0.4592730911425769
0.8316985999516298,0.8268557137551853
0.8333109397253649,0.9240803593316487
0.8349232794990997,0.5206579667615839
0.8365356192728348,0.3117701229386458
0.8381479590465697,0.2243524015622314
0.8397602988203048,0.18264514776312468
0.8413726385940397,0.1623642395111304
0.8429849783677748,0.14700714719171112
0.8445973181415096,0.13377558552431043
0.8462096579152447,0.125177639662414
0.8478219976889796,0.11886209491527568
0.8494343374627147,0.11389388792104965
0.8510466772364496,0.10983052237225444
0.8526590170101846,0.10642509647927981
0.8542713567839195,0.10352704676458341
0.8558836965576546,0.10103952599105936
0.8574960363313895,0.09889802913345548
0.8591083761051246,0.0970586178688865
0.8607207158788595,0.09549102216312536
0.8623330556525945,0.09417442307838668
0.8639453954263294,0.09309479690055224
0.8655577352000645,0.09224321129316869
0.8671700749737994,0.09161472607107678
0.8687824147475345,0.09120769379898118
0.8703947545212694,0.09102333716316095
0.8720070942950044,0.09106552940281495
0.8736194340687394,0.09134073589230668
0.8752317738424744,0.09185809769300464
0.8768441136162094,0.09262965710894444
0.8784564533899444,0.09367074579615456
0.8800687931636794,0.0950005838319074
0.8816811329374143,0.09664318371379765
0.8832934727111493,0.0986287379627532
0.8849058124848843,0.10099584258996379
0.8865181522586193,0.10379529842981945
0.8881304920323543,0.10709719977742037
0.8897428318060893,0.11100572659070175
0.8913551715798242,0.11569483945522413
0.8929675113535592,0.1215123459000134
0.8945798511272942,0.1293644682901242
0.8961921909010292,0.14232153098570197
0.8978045306747642,0.15799728640806035
0.8994168704484992,0.15681479993583894
0.9010292102222341,0.16922771302321296
0.9026415499959691,0.19694924436872996
0.9042538897697041,0.26547479749290237
0.9058662295434391,0.46910197490682315
0.9074785693171741,0.47980069425817495
0.9090909090909091,0.3232490436630929
